"","Compound name","Floxed-ND1","Floxed-ND2","Floxed-ND3","Floxed-ND4","Floxed-HF1","Floxed-HF2","Floxed-HF3","Floxed-HF4","cKO-ND1","cKO-ND2","cKO-ND3","cKO-ND4","cKO-HF1","cKO-HF2","cKO-HF3","cKO-HF4"
"258","cis-Vaccenic acid
trans-Vaccenic acid
Petroselinic acid",0.00029852783203125,0.000102884116465864,0.000244113764940239,0.000507030506566603,5.32421834862385e-05,0.000158066924460432,5.77327306967984e-05,4.80164234875444e-05,0.000562888426501035,0.00104043892857143,0.000995801745454546,0.00127010315018315,0.0037209410700389,0.0047653683106796,0.000555519434628975,0.000154982529644269
"259","Citraconic acid",0.000108267410071943,0.000152641066666666,0.000100010213523132,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.98742753623188e-05,2.22044604925031e-16,9.08493333333331e-05,8.12183695652174e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"260","Citramalic acid",0.000341138147482015,0.000263798361904761,0.000133973078291815,7.24548295454544e-05,0.000142308863232682,0.000106542157598499,0.000105649426877471,0.00028375009765625,0.000120409673913043,2.22044604925031e-16,2.22044604925031e-16,6.71685144927536e-05,2.22044604925031e-16,2.22044604925031e-16,7.32499011857709e-05,0.000153749841269841
"261","Citric acid",0.00246830525179857,0.000998600380952378,0.00188115663701067,0.0015616153030303,0.0026951141740675,0.00212496183864915,0.00164321782608696,0.00178347169921875,0.00337578264492754,0.00137416040076336,0.00188842655238095,0.00166292259057971,0.00139584799227799,0.00181416164750958,0.00190253644268775,0.00246884718253968
"262","Citrulline",0.000179351708633094,0.000164453828571428,0.000294924822064057,0.000549057443181817,0.00212233918294849,0.00242404234521575,0.00188623154150198,0.00170605548828125,0.00022727259057971,0.00085573864503817,0.000697551980952379,0.000378002119565217,0.00314281656370656,0.00445896022988507,0.00328875270750989,0.00212594767857142
"263","CMP",2.22044604925031e-16,2.22044604925031e-16,1.77683096085409e-05,2.22044604925031e-16,0.000115078809946714,0.000125956041275797,3.06221936758894e-05,6.347810546875e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.18009845559846e-05,2.22044604925031e-16,3.33917786561265e-05,2.22044604925031e-16
"264","Coenzyme Q10-1",0.00025832904296875,0.000311857008032129,0.000264508386454183,0.000260264258911819,0.000223533100917431,0.00028782642086331,0.000241241826741996,0.000115209074733096,0.000211429648033126,0.000208702180451128,0.000334202709090909,0.000194769432234432,0.000282635719844357,0.000280272466019417,0.000240790300353357,0.000157897292490119
"265","Coenzyme Q10-2",0.00514250146484375,0.0046048558433735,0.00584581836653386,0.00519188786116321,0.00301273209174312,0.00570731938848922,0.00570390926553671,0.00154246663701067,0.006845053436853,0.0070991262406015,0.0101102537272727,0.00654399122710622,0.00674645486381322,0.00741120120388348,0.0056340790459364,0.00496172434782609
"266","Corosolic acid-3",0.00049041052734375,0.000604008453815262,0.000808352270916335,0.000383824709193245,2.55943853211009e-05,2.53589028776979e-05,4.49952730696797e-05,2.96808007117437e-05,0.000854899648033126,0.000512409022556391,0.000810703527272728,0.000966893772893772,0.000126274241245136,0.000134169708737864,2.22044604925031e-16,2.22044604925031e-16
"267","Creatine",3.64758633093526e-05,3.06515999999999e-05,2.99369039145907e-05,1.69599431818181e-05,0.0228706701065719,0.0125395163789868,0.0121142280632411,0.017664704609375,0.000240883894927536,2.22044604925031e-16,1.21777714285714e-05,2.58716304347826e-05,0.00365037409266409,0.00185672480842912,0.00844416294466404,0.0167239549007936
"268","Creatinine",5.69446402877699e-05,5.9279676190476e-05,6.00885943060497e-05,5.66311553030302e-05,0.00102601330373002,0.000968381726078797,0.000710181343873519,0.00106612947265625,7.17642210144927e-05,5.62043511450383e-05,5.73403238095237e-05,4.96857971014493e-05,0.00116917146718147,0.00077077848659004,0.00103781488142293,0.00113682390873016
"269","Crotonic acid",0.000151957607913669,8.48895809523807e-05,5.13758007117437e-05,5.87053977272726e-05,0.000387481190053286,0.000303335478424014,0.000420983023715416,0.00016650572265625,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000170838803088803,2.22044604925031e-16,0.000184237826086957,0.000315476964285714
"270","Cycloartenol-1
Lanosterol-1",0.00038713216796875,0.000418752971887551,0.000496525258964143,0.000389475722326453,0.000297006385321101,0.00040829570143885,0.00033786231638418,0.00027061615658363,0.000613357536231884,0.000362181804511278,0.0005024726,0.000591897197802197,0.000660964688715952,0.000500435242718446,0.000360955477031802,0.000411686126482214
"271","Cycloartenol-2
Lanosterol-2",0.00032223609375,0.000394458433734941,0.000338643944223108,0.000237945909943714,0.000252634036697248,0.000219467643884892,0.000262811280602636,0.00019059934163701,0.000340607246376811,0.000187989436090225,0.000250557781818182,0.000224414761904762,0.000390739124513618,0.00104880778640776,0.000609507632508834,0.000257242154150198
"272","Cycloartenyl ferulate",0.0001610990234375,0.000190422891566265,0.000190967729083665,0.000140672232645403,0.000104671559633027,2.22044604925031e-16,4.64391337099811e-05,2.22044604925031e-16,0.00015653198757764,0.00013755992481203,0.000174602636363637,0.000150207985347985,9.81950194552527e-05,6.3357922330097e-05,0.000130686802120141,8.59015612648223e-05
"273","Cys",5.64955035971224e-06,5.50666666666665e-06,1.09206939501779e-05,9.01914772727271e-06,8.99502664298402e-05,7.57687617260786e-05,0.000125544229249012,7.626779296875e-05,9.27744565217391e-06,9.82799618320613e-06,9.45188571428569e-06,9.79590579710145e-06,0.000126016158301158,4.42236973180078e-05,8.89243675889329e-05,0.000156655615079365
"274","Cystathionine",1.08210791366907e-05,2.22044604925031e-16,2.22044604925031e-16,1.19438446969697e-05,7.17630905861457e-05,3.29081613508442e-05,3.40870553359684e-05,1.32271875e-05,9.35983695652174e-06,2.22044604925031e-16,1.02422285714285e-05,2.22044604925031e-16,2.15977799227799e-05,2.99821647509579e-05,3.62843280632412e-05,2.78119841269841e-05
"275","Cysteic acid",2.39529676258993e-05,2.22044604925031e-16,2.22044604925031e-16,2.1782803030303e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.56792557251909e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"276","Cystine",5.5626438848921e-06,3.11822857142856e-06,2.22044604925031e-16,6.87873106060605e-06,3.16136944937833e-05,4.09259287054408e-05,3.39741106719368e-05,2.21712890625e-05,5.5368115942029e-06,1.29023091603054e-05,9.14542857142855e-06,7.72309782608695e-06,5.86613513513513e-05,6.94915708812262e-05,0.00018134219367589,5.4288988095238e-05
"277","Cytidine",0.000660563615107915,0.000792994247619046,0.00042134715302491,0.000710356553030301,0.000176720568383659,0.000104677354596623,0.000269948339920949,0.00016187560546875,0.000545078496376811,0.00070048578244275,0.000248910266666666,0.000749233079710145,0.00036211694980695,0.000443519137931035,0.000470525039525692,0.00038150619047619
"278","Cytosine",1.1226690647482e-05,2.05836761904761e-05,1.30519572953736e-05,6.26765909090908e-05,0.000129207051509769,0.000136171707317073,2.47324110671937e-05,5.1109140625e-05,3.48192391304348e-05,9.11501526717559e-05,0.000163375580952381,4.17477536231884e-05,3.28526833976834e-05,0.000645188697318009,4.33506324110673e-05,7.69464682539681e-05
"279","Daidzein",0.00013004388671875,0.000271840863453816,0.000102518167330677,0.000122200581613508,0.00485194348623853,0.005055317176259,0.00838148161958567,0.00665308160142348,9.15785507246376e-05,7.70341541353383e-05,0.000116306163636364,0.000137890677655678,0.00872750038910504,0.00307215784466019,0.00550172035335689,0.00594564810276681
"280","Daidzin",3.594771484375e-05,4.30745983935744e-05,2.91508366533865e-05,2.6826454033771e-05,0.00309551242201835,0.00144699510791367,0.00131470463276836,0.00071534793594306,2.66742857142857e-05,1.80081015037594e-05,3.20029454545455e-05,2.30284065934066e-05,5.58292801556419e-05,2.63620970873786e-05,0.000218252137809187,0.000459662727272728
"281","DAMGO",2.66543165467626e-06,3.54948571428571e-06,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.23492337164752e-06,2.22044604925031e-16,2.22044604925031e-16
"282","dAMP",1.34615647482015e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.80176376554174e-05,2.75854221388367e-05,2.22044604925031e-16,4.91443359375e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"283","dCMP",2.4575737410072e-05,2.65880571428571e-05,1.2539359430605e-05,2.37396401515151e-05,2.13259680284192e-05,2.36818198874296e-05,2.22044604925031e-16,5.458533203125e-05,2.22044604925031e-16,3.0584217557252e-05,2.22044604925031e-16,1.25561775362319e-05,2.22044604925031e-16,1.92598850574713e-05,2.44343083003953e-05,1.43965277777777e-05
"284","Dehydroisoandrosterone",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,6.57064770642202e-05,0.000106484172661871,5.89623728813558e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00035153354085603,0.000121826368932039,0.00010889609540636,8.11532213438736e-05
"285","Dehydrolithocholic acid",8.758251953125e-05,0.000169614658634538,5.70449003984064e-05,0.000202134840525328,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000149993871635611,0.000133675169172932,0.000102162981818182,0.000134305457875458,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"286","Deoxycholic acid",0.00030324576171875,0.000308433032128515,0.000731749760956175,0.000591205178236396,0.00151682423853211,0.00466232440647483,0.00141535951035781,0.000341289359430605,0.000500485900621118,0.00168283813909774,0.00105371538181818,0.000869369084249084,0.049629732003891,0.0727479760194173,0.018998877155477,0.00390725292490119
"287","Desmethoxyyangonin",2.3014140625e-05,2.22044604925031e-16,2.22044604925031e-16,1.21274671669793e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,1.81312363636364e-05,1.80563553113553e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"288","Desmosterol",0.0002787184375,0.000222275722891567,0.000182959262948207,0.000148386829268292,0.0093414947706422,0.00854119100719426,0.00847791039548021,0.00680673982206405,0.000350203954451346,0.000441506428571428,0.000294133054545455,0.00035858510989011,0.00948794898832683,0.0123578716504854,0.0135679699469965,0.00841859901185772
"289","Diethanolamine",3.69539028776979e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,8.32842589118197e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.14705343511451e-05,3.40654857142856e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.77174505928854e-05,2.22044604925031e-16
"290","Digalacturonic acid",0.000225780665467626,0.000144686,0.000169966601423487,2.14223295454545e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000117014057971014,1.12755152671756e-05,3.31215047619047e-05,1.89976268115942e-05,6.3610193050193e-05,1.59056321839081e-05,1.65898814229249e-05,1.77619444444444e-05
"291","Dihydroxyacetone phosphate",2.74501079136691e-05,2.22044604925031e-16,2.22044604925031e-16,4.3565587121212e-05,2.22044604925031e-16,2.42023076923076e-05,2.22044604925031e-16,2.591779296875e-05,2.22044604925031e-16,0.000101915114503817,8.8470095238095e-05,7.67840217391304e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"292","Dimethylaminoethanol",1.54855755395684e-05,2.22044604925031e-16,2.11970462633452e-05,1.80219696969697e-05,1.92657548845471e-05,1.86399061913696e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.81921183206108e-05,2.22044604925031e-16,1.37726086956522e-05,1.74062934362934e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"293","Diosgenin",0.00028735349609375,0.000335303172690764,0.000253525338645418,0.000183404071294559,2.22044604925031e-16,7.979059352518e-05,2.22044604925031e-16,4.83134875444839e-05,0.000381827722567288,0.00028597265037594,0.000390518836363637,0.000243443095238095,0.000106852509727626,0.00017345640776699,2.22044604925031e-16,4.46774505928854e-05
"294","Diphenylcarbazide",0.000499304964028778,0.000603826723809522,0.000348157010676156,0.000549302537878787,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.179923828125e-05,0.000615458514492753,0.000554194217557253,0.000623017619047618,0.00045575518115942,6.8363861003861e-05,0.000108152796934866,5.9190276679842e-05,2.59578373015872e-05
"295","Dodecanedioic acid",0.000413619820143886,0.000251038228571428,0.000276576476868327,0.000324424621212121,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000223733460144927,0.000425033473282444,0.00035049939047619,0.000265686721014493,4.42633204633205e-05,0.000100465153256705,2.22044604925031e-16,2.22044604925031e-16
"296","DOPA",3.08407913669065e-05,2.1396419047619e-05,1.13502491103203e-05,1.90513257575757e-05,1.29616163410302e-05,6.19469043151968e-06,2.22044604925031e-16,2.22044604925031e-16,2.71731884057971e-05,2.22044604925031e-16,1.31616571428571e-05,1.41871739130435e-05,8.22772200772201e-06,1.86204980842912e-05,1.01230830039526e-05,2.22044604925031e-16
"297","dTMP",2.22762589928058e-05,2.39719619047618e-05,2.52817615658363e-05,2.6623409090909e-05,4.57566785079929e-05,6.87553470919323e-05,1.36675296442688e-05,8.910337890625e-05,2.02659057971014e-05,4.27308015267177e-05,2.22044604925031e-16,4.53235869565217e-05,2.30989961389961e-05,2.69962835249043e-05,2.8780533596838e-05,2.22044604925031e-16
"298","Ectoine",0.000109297194244605,7.67119428571427e-05,3.93871886120996e-05,3.41976325757575e-05,1.54535168738899e-05,2.06861913696059e-05,1.0785138339921e-05,1.792419921875e-05,0.00014201240942029,4.53788358778627e-05,3.5178419047619e-05,6.6130018115942e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"299","Ergocalciferol-1",9.274130859375e-05,0.000132116004016065,0.000152893167330677,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,4.75550177935942e-05,0.000113157929606625,6.18985526315789e-05,0.000103660890909091,2.22044604925031e-16,7.86745136186769e-05,0.000131229184466019,0.000103779010600707,4.81924308300396e-05
"300","Ergocalciferol-2",0.0004452951953125,0.000449256104417672,0.000405182908366534,0.000465224746716697,0.000150780807339449,0.000198664064748202,0.000145092806026365,0.00012711677935943,0.000521735507246377,0.000376903251879699,0.000556338563636364,0.000353538296703296,0.000291095700389104,0.000225154834951456,0.000222449293286219,0.000133199822134388
"301","Ergosterol",9.163814453125e-05,0.000104235120481928,9.34474302788845e-05,6.13992495309567e-05,4.27993394495413e-05,3.06105755395684e-05,2.22044604925031e-16,2.65205871886121e-05,8.73526293995859e-05,8.82602067669173e-05,9.55941818181819e-05,8.87116849816849e-05,2.22044604925031e-16,6.8418349514563e-05,7.06617137809187e-05,3.40091304347827e-05
"302","Erucic acid",3.50203515625e-05,5.1974638554217e-05,4.81720717131474e-05,7.56663414634144e-05,1.55301467889908e-05,2.87189928057555e-05,3.32026177024481e-05,1.32209608540925e-05,8.37940579710145e-05,3.20975751879699e-05,6.04357818181819e-05,6.1042271062271e-05,9.70086186770426e-05,7.12176893203882e-05,2.22044604925031e-16,2.16886758893281e-05
"303","Erythrose 4-phosphate",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000111694753787879,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,9.52928804347826e-05,0.00023397893129771,2.22044604925031e-16,0.000105350489130435,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
"304","Estrone",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000296219871559633,0.00062138010791367,0.000647525254237287,0.000525709323843416,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000357820914396887,0.000150103223300971,0.000256716501766784,0.000345641205533597
"305","Ethanolamine",0.000926643255395685,0.000697523123809522,0.0004078656227758,0.000814468977272725,0.004083318330373,0.00327156236397748,0.0011553081027668,0.00689485697265625,0.00100575369565217,0.000471416660305345,0.00119856613333333,0.000726063768115942,0.00299002148648649,0.0006714822605364,0.000910303695652175,0.00199254289682539
"306","Ethanolamine phosphate",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,3.74604262877442e-05,4.67390619136959e-05,2.22044604925031e-16,4.013455078125e-05,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16
